# path_pattern	surface	expected_count	ztool_context_sha256	reason
# Generated by tools/check_visible_brand_boundary.py --write-allowlist.
# Every entry is a reviewed internal/historical compatibility exception, not a public brand approval.
client-src/ZTool/CustomRule.cs	content	1	8a01477ea08abf75ce441282ed48aed322a93b541456ed4d3b0efb178a2ca8fc	source compatibility / recovered legacy identity; visible strings remain separately gated
client-src/ZTool/CustomRule.cs	path	1	-	internal compatibility path/resource identity; not user-facing by itself
client-src/ZTool/Customcheckedlistbox.cs	content	1	8a01477ea08abf75ce441282ed48aed322a93b541456ed4d3b0efb178a2ca8fc	source compatibility / recovered legacy identity; visible strings remain separately gated
client-src/ZTool/Customcheckedlistbox.cs	path	1	-	internal compatibility path/resource identity; not user-facing by itself
client-src/ZTool/DGVPrinter.cs	content	1	8a01477ea08abf75ce441282ed48aed322a93b541456ed4d3b0efb178a2ca8fc	source compatibility / recovered legacy identity; visible strings remain separately gated
client-src/ZTool/DGVPrinter.cs	path	1	-	internal compatibility path/resource identity; not user-facing by itself
client-src/ZTool/DataGridViewEX.cs	content	1	8a01477ea08abf75ce441282ed48aed322a93b541456ed4d3b0efb178a2ca8fc	source compatibility / recovered legacy identity; visible strings remain separately gated
client-src/ZTool/DataGridViewEX.cs	path	1	-	internal compatibility path/resource identity; not user-facing by itself
client-src/ZTool/DataGridViewRowComparer.cs	content	1	8a01477ea08abf75ce441282ed48aed322a93b541456ed4d3b0efb178a2ca8fc	source compatibility / recovered legacy identity; visible strings remain separately gated
client-src/ZTool/DataGridViewRowComparer.cs	path	1	-	internal compatibility path/resource identity; not user-facing by itself
client-src/ZTool/DataGridViewWithCheckBox.cs	content	1	8a01477ea08abf75ce441282ed48aed322a93b541456ed4d3b0efb178a2ca8fc	source compatibility / recovered legacy identity; visible strings remain separately gated
client-src/ZTool/DataGridViewWithCheckBox.cs	path	1	-	internal compatibility path/resource identity; not user-facing by itself
client-src/ZTool/FrmAbout.cs	content	6	7f64dc5828092d973430bb2a20fbda0af134660443a714fc3e5c87aaf73a98c9	source compatibility / recovered legacy identity; visible strings remain separately gated
client-src/ZTool/FrmAbout.cs	path	1	-	internal compatibility path/resource identity; not user-facing by itself
client-src/ZTool/FrmAsk.cs	content	1	8a01477ea08abf75ce441282ed48aed322a93b541456ed4d3b0efb178a2ca8fc	source compatibility / recovered legacy identity; visible strings remain separately gated
client-src/ZTool/FrmAsk.cs	path	1	-	internal compatibility path/resource identity; not user-facing by itself
client-src/ZTool/FrmCopy.cs	content	2	0773078816879dbcb4558606cdc2ed2e3904f74d3656492f84916155c25995ed	source compatibility / recovered legacy identity; visible strings remain separately gated
client-src/ZTool/FrmCopy.cs	path	1	-	internal compatibility path/resource identity; not user-facing by itself
client-src/ZTool/FrmFileList.cs	content	10	e2a83c12cacac3667d536475220cb615bd725d68167c0daff11bd198db277e61	source compatibility / recovered legacy identity; visible strings remain separately gated
client-src/ZTool/FrmFileList.cs	path	1	-	internal compatibility path/resource identity; not user-facing by itself
client-src/ZTool/FrmFilling.cs	content	4	53b5bd2df13a309b84c701870cc19a072c546d7460dec666574d5fc57f4f1f58	source compatibility / recovered legacy identity; visible strings remain separately gated
client-src/ZTool/FrmFilling.cs	path	1	-	internal compatibility path/resource identity; not user-facing by itself
client-src/ZTool/FrmFilterrules.cs	content	2	0773078816879dbcb4558606cdc2ed2e3904f74d3656492f84916155c25995ed	source compatibility / recovered legacy identity; visible strings remain separately gated
client-src/ZTool/FrmFilterrules.cs	path	1	-	internal compatibility path/resource identity; not user-facing by itself
client-src/ZTool/FrmOptions.cs	content	4	63ff4dee7507ffdfa0ca6900478dceb89d0e7eebd5b7d046b13775639904b907	source compatibility / recovered legacy identity; visible strings remain separately gated
client-src/ZTool/FrmOptions.cs	path	1	-	internal compatibility path/resource identity; not user-facing by itself
client-src/ZTool/FrmOutputlist.cs	content	34	89bf104f2f40bbd83f041596fe80ca5af8f4b039c04c988526d62c7279b4d89e	source compatibility / recovered legacy identity; visible strings remain separately gated
client-src/ZTool/FrmOutputlist.cs	path	1	-	internal compatibility path/resource identity; not user-facing by itself
client-src/ZTool/FrmOutputoptions.cs	content	3	dc7bf7cbbddce1871c615734b4203c6c1542fdba989c7f81d26391f7a66bf8d4	source compatibility / recovered legacy identity; visible strings remain separately gated
client-src/ZTool/FrmOutputoptions.cs	path	1	-	internal compatibility path/resource identity; not user-facing by itself
client-src/ZTool/FrmPreview.cs	content	6	55a5eae5efc9913f2afacb1e7cad3f24c8d6fd368e3c07528016be1682b9137d	source compatibility / recovered legacy identity; visible strings remain separately gated
client-src/ZTool/FrmPreview.cs	path	1	-	internal compatibility path/resource identity; not user-facing by itself
client-src/ZTool/FrmPrintlist.cs	content	26	71e026932cb81e1ed10267c1edd7e66c6e74768f68dd9fa9927642386af6bfea	source compatibility / recovered legacy identity; visible strings remain separately gated
client-src/ZTool/FrmPrintlist.cs	path	1	-	internal compatibility path/resource identity; not user-facing by itself
client-src/ZTool/FrmPrintoptions.cs	content	3	dc7bf7cbbddce1871c615734b4203c6c1542fdba989c7f81d26391f7a66bf8d4	source compatibility / recovered legacy identity; visible strings remain separately gated
client-src/ZTool/FrmPrintoptions.cs	path	1	-	internal compatibility path/resource identity; not user-facing by itself
client-src/ZTool/FrmRename.cs	content	2	0773078816879dbcb4558606cdc2ed2e3904f74d3656492f84916155c25995ed	source compatibility / recovered legacy identity; visible strings remain separately gated
client-src/ZTool/FrmRename.cs	path	1	-	internal compatibility path/resource identity; not user-facing by itself
client-src/ZTool/FrmReplace.cs	content	2	0773078816879dbcb4558606cdc2ed2e3904f74d3656492f84916155c25995ed	source compatibility / recovered legacy identity; visible strings remain separately gated
client-src/ZTool/FrmReplace.cs	path	1	-	internal compatibility path/resource identity; not user-facing by itself
client-src/ZTool/FrmReplacePartslist.cs	content	13	aee930e11a08c49dcc61d27fed2e2d8bc6f8c5924d73fe029a6bcb005e47780e	source compatibility / recovered legacy identity; visible strings remain separately gated
client-src/ZTool/FrmReplacePartslist.cs	path	1	-	internal compatibility path/resource identity; not user-facing by itself
client-src/ZTool/FrmRg.cs	content	2	b08a5caf325d4a0c194ea5ef906582eb0d68360f5c9aaf02a9a0f3419d707839	source compatibility / recovered legacy identity; visible strings remain separately gated
client-src/ZTool/FrmRg.cs	path	1	-	internal compatibility path/resource identity; not user-facing by itself
client-src/ZTool/FrmRverify.cs	content	3	2568a8386852e57fcd4bf6a2ee80db0b51e8a2672c49e147f28867998f4da123	source compatibility / recovered legacy identity; visible strings remain separately gated
client-src/ZTool/FrmRverify.cs	path	1	-	internal compatibility path/resource identity; not user-facing by itself
client-src/ZTool/FrmSWUnit.cs	content	1	8a01477ea08abf75ce441282ed48aed322a93b541456ed4d3b0efb178a2ca8fc	source compatibility / recovered legacy identity; visible strings remain separately gated
client-src/ZTool/FrmSWUnit.cs	path	1	-	internal compatibility path/resource identity; not user-facing by itself
client-src/ZTool/FrmSaveOption.cs	content	3	dc7bf7cbbddce1871c615734b4203c6c1542fdba989c7f81d26391f7a66bf8d4	source compatibility / recovered legacy identity; visible strings remain separately gated
client-src/ZTool/FrmSaveOption.cs	path	1	-	internal compatibility path/resource identity; not user-facing by itself
client-src/ZTool/FrmSelType.cs	content	1	8a01477ea08abf75ce441282ed48aed322a93b541456ed4d3b0efb178a2ca8fc	source compatibility / recovered legacy identity; visible strings remain separately gated
client-src/ZTool/FrmSelType.cs	path	1	-	internal compatibility path/resource identity; not user-facing by itself
client-src/ZTool/FrmSelType2.cs	content	1	8a01477ea08abf75ce441282ed48aed322a93b541456ed4d3b0efb178a2ca8fc	source compatibility / recovered legacy identity; visible strings remain separately gated
client-src/ZTool/FrmSelType2.cs	path	1	-	internal compatibility path/resource identity; not user-facing by itself
client-src/ZTool/FrmSetDrwOption.cs	content	3	dc7bf7cbbddce1871c615734b4203c6c1542fdba989c7f81d26391f7a66bf8d4	source compatibility / recovered legacy identity; visible strings remain separately gated
client-src/ZTool/FrmSetDrwOption.cs	path	1	-	internal compatibility path/resource identity; not user-facing by itself
client-src/ZTool/FrmSetDrwlist.cs	content	33	f9e8c8b60addf75eaa4cb5f5e9853a5a43a5ff7e1f1f3ee8195ed11d0ea8a38b	source compatibility / recovered legacy identity; visible strings remain separately gated
client-src/ZTool/FrmSetDrwlist.cs	path	1	-	internal compatibility path/resource identity; not user-facing by itself
client-src/ZTool/FrmSetNewFolder.cs	content	3	dc7bf7cbbddce1871c615734b4203c6c1542fdba989c7f81d26391f7a66bf8d4	source compatibility / recovered legacy identity; visible strings remain separately gated
client-src/ZTool/FrmSetNewFolder.cs	path	1	-	internal compatibility path/resource identity; not user-facing by itself
client-src/ZTool/FrmSplitcloumn.cs	content	3	213e956cd4fca8e5bf71e0b14d5eff301d972ee508b634aaafd529dbeae5eed1	source compatibility / recovered legacy identity; visible strings remain separately gated
client-src/ZTool/FrmSplitcloumn.cs	path	1	-	internal compatibility path/resource identity; not user-facing by itself
client-src/ZTool/FrmSuffixes.cs	content	2	0773078816879dbcb4558606cdc2ed2e3904f74d3656492f84916155c25995ed	source compatibility / recovered legacy identity; visible strings remain separately gated
client-src/ZTool/FrmSuffixes.cs	path	1	-	internal compatibility path/resource identity; not user-facing by itself
client-src/ZTool/FrmSyncDrwName.cs	content	21	e006dc58a91a1271fa71eeb6a99b9d11415ab82564e41b305d3e259f6f2a07ee	source compatibility / recovered legacy identity; visible strings remain separately gated
client-src/ZTool/FrmSyncDrwName.cs	path	1	-	internal compatibility path/resource identity; not user-facing by itself
client-src/ZTool/FrmUpdatelog.cs	content	3	b4b85c6ff54239c536e855d909c96114b8a46915f49317ec2df06957c0cfe90d	source compatibility / recovered legacy identity; visible strings remain separately gated
client-src/ZTool/FrmUpdatelog.cs	path	1	-	internal compatibility path/resource identity; not user-facing by itself
client-src/ZTool/Frmbom.cs	content	8	966cca9441aa79fc77932221bf932d0a12b5bbf9a47b8a5f54e85e7987e88f16	source compatibility / recovered legacy identity; visible strings remain separately gated
client-src/ZTool/Frmbom.cs	path	1	-	internal compatibility path/resource identity; not user-facing by itself
client-src/ZTool/Frmbomset.cs	content	3	dc7bf7cbbddce1871c615734b4203c6c1542fdba989c7f81d26391f7a66bf8d4	source compatibility / recovered legacy identity; visible strings remain separately gated
client-src/ZTool/Frmbomset.cs	path	1	-	internal compatibility path/resource identity; not user-facing by itself
client-src/ZTool/Frmcompare.cs	content	5	e27f60fe0b1bb2791497a2be8db4008fa515919ffb5a87d07382fd9e563fd179	source compatibility / recovered legacy identity; visible strings remain separately gated
client-src/ZTool/Frmcompare.cs	path	1	-	internal compatibility path/resource identity; not user-facing by itself
client-src/ZTool/Frmcustomsort.cs	content	2	0773078816879dbcb4558606cdc2ed2e3904f74d3656492f84916155c25995ed	source compatibility / recovered legacy identity; visible strings remain separately gated
client-src/ZTool/Frmcustomsort.cs	path	1	-	internal compatibility path/resource identity; not user-facing by itself
client-src/ZTool/Frmexchangecol.cs	content	2	0773078816879dbcb4558606cdc2ed2e3904f74d3656492f84916155c25995ed	source compatibility / recovered legacy identity; visible strings remain separately gated
client-src/ZTool/Frmexchangecol.cs	path	1	-	internal compatibility path/resource identity; not user-facing by itself
client-src/ZTool/Frmexportbom.cs	content	5	2139acbb9842733114f0224fc87a741ac9188f2d6f0944a4c303bdf9585066ca	source compatibility / recovered legacy identity; visible strings remain separately gated
client-src/ZTool/Frmexportbom.cs	path	1	-	internal compatibility path/resource identity; not user-facing by itself
client-src/ZTool/Frmmain.cs	content	18	c6e68ea5185c4dfc0b76759e7384c3d5323689d354a5dcc38d304cbb69a05623	source compatibility / recovered legacy identity; visible strings remain separately gated
client-src/ZTool/Frmmain.cs	path	1	-	internal compatibility path/resource identity; not user-facing by itself
client-src/ZTool/Frmmapping.cs	content	2	0773078816879dbcb4558606cdc2ed2e3904f74d3656492f84916155c25995ed	source compatibility / recovered legacy identity; visible strings remain separately gated
client-src/ZTool/Frmmapping.cs	path	1	-	internal compatibility path/resource identity; not user-facing by itself
client-src/ZTool/Frmmerge_split_pdf.cs	content	17	5ddcb942f01759cefdbdff212eea8b3b208f0a4ffa78dc9381ef466a3d4ed7ee	source compatibility / recovered legacy identity; visible strings remain separately gated
client-src/ZTool/Frmmerge_split_pdf.cs	path	1	-	internal compatibility path/resource identity; not user-facing by itself
client-src/ZTool/Frmsetpropname.cs	content	2	0773078816879dbcb4558606cdc2ed2e3904f74d3656492f84916155c25995ed	source compatibility / recovered legacy identity; visible strings remain separately gated
client-src/ZTool/Frmsetpropname.cs	path	1	-	internal compatibility path/resource identity; not user-facing by itself
client-src/ZTool/Frmsymbol.cs	content	2	0773078816879dbcb4558606cdc2ed2e3904f74d3656492f84916155c25995ed	source compatibility / recovered legacy identity; visible strings remain separately gated
client-src/ZTool/Frmsymbol.cs	path	1	-	internal compatibility path/resource identity; not user-facing by itself
client-src/ZTool/Frmtips.cs	content	10	ba7aceb3587122169be0f9851849fd73392781adfe795948a46a376bd6acd67f	source compatibility / recovered legacy identity; visible strings remain separately gated
client-src/ZTool/Frmtips.cs	path	1	-	internal compatibility path/resource identity; not user-facing by itself
client-src/ZTool/GetRegistrycreatedtime.cs	content	1	8a01477ea08abf75ce441282ed48aed322a93b541456ed4d3b0efb178a2ca8fc	source compatibility / recovered legacy identity; visible strings remain separately gated
client-src/ZTool/GetRegistrycreatedtime.cs	path	1	-	internal compatibility path/resource identity; not user-facing by itself
client-src/ZTool/ImageHelper.cs	content	1	8a01477ea08abf75ce441282ed48aed322a93b541456ed4d3b0efb178a2ca8fc	source compatibility / recovered legacy identity; visible strings remain separately gated
client-src/ZTool/ImageHelper.cs	path	1	-	internal compatibility path/resource identity; not user-facing by itself
client-src/ZTool/ListViewItem.cs	content	1	8a01477ea08abf75ce441282ed48aed322a93b541456ed4d3b0efb178a2ca8fc	source compatibility / recovered legacy identity; visible strings remain separately gated
client-src/ZTool/ListViewItem.cs	path	1	-	internal compatibility path/resource identity; not user-facing by itself
client-src/ZTool/ListViewNF.cs	content	1	8a01477ea08abf75ce441282ed48aed322a93b541456ed4d3b0efb178a2ca8fc	source compatibility / recovered legacy identity; visible strings remain separately gated
client-src/ZTool/ListViewNF.cs	path	1	-	internal compatibility path/resource identity; not user-facing by itself
client-src/ZTool/ListViewVR.cs	content	1	8a01477ea08abf75ce441282ed48aed322a93b541456ed4d3b0efb178a2ca8fc	source compatibility / recovered legacy identity; visible strings remain separately gated
client-src/ZTool/ListViewVR.cs	path	1	-	internal compatibility path/resource identity; not user-facing by itself
client-src/ZTool/M_FindWindow.cs	content	1	8a01477ea08abf75ce441282ed48aed322a93b541456ed4d3b0efb178a2ca8fc	source compatibility / recovered legacy identity; visible strings remain separately gated
client-src/ZTool/M_FindWindow.cs	path	1	-	internal compatibility path/resource identity; not user-facing by itself
client-src/ZTool/MacAddress.cs	content	1	8a01477ea08abf75ce441282ed48aed322a93b541456ed4d3b0efb178a2ca8fc	source compatibility / recovered legacy identity; visible strings remain separately gated
client-src/ZTool/MacAddress.cs	path	1	-	internal compatibility path/resource identity; not user-facing by itself
client-src/ZTool/MessageBoxEX.cs	content	1	8a01477ea08abf75ce441282ed48aed322a93b541456ed4d3b0efb178a2ca8fc	source compatibility / recovered legacy identity; visible strings remain separately gated
client-src/ZTool/MessageBoxEX.cs	path	1	-	internal compatibility path/resource identity; not user-facing by itself
client-src/ZTool/MultiSelectTreeView.cs	content	1	8a01477ea08abf75ce441282ed48aed322a93b541456ed4d3b0efb178a2ca8fc	source compatibility / recovered legacy identity; visible strings remain separately gated
client-src/ZTool/MultiSelectTreeView.cs	path	1	-	internal compatibility path/resource identity; not user-facing by itself
client-src/ZTool/MySWDM.cs	content	3	dc7bf7cbbddce1871c615734b4203c6c1542fdba989c7f81d26391f7a66bf8d4	source compatibility / recovered legacy identity; visible strings remain separately gated
client-src/ZTool/MySWDM.cs	path	1	-	internal compatibility path/resource identity; not user-facing by itself
client-src/ZTool/MyShellLink.cs	content	1	8a01477ea08abf75ce441282ed48aed322a93b541456ed4d3b0efb178a2ca8fc	source compatibility / recovered legacy identity; visible strings remain separately gated
client-src/ZTool/MyShellLink.cs	path	1	-	internal compatibility path/resource identity; not user-facing by itself
client-src/ZTool/MyapplicationContext.cs	content	2	0773078816879dbcb4558606cdc2ed2e3904f74d3656492f84916155c25995ed	source compatibility / recovered legacy identity; visible strings remain separately gated
client-src/ZTool/MyapplicationContext.cs	path	1	-	internal compatibility path/resource identity; not user-facing by itself
client-src/ZTool/MyiTextSharp.cs	content	1	8a01477ea08abf75ce441282ed48aed322a93b541456ed4d3b0efb178a2ca8fc	source compatibility / recovered legacy identity; visible strings remain separately gated
client-src/ZTool/MyiTextSharp.cs	path	1	-	internal compatibility path/resource identity; not user-facing by itself
client-src/ZTool/PictureDispConverter.cs	content	1	8a01477ea08abf75ce441282ed48aed322a93b541456ed4d3b0efb178a2ca8fc	source compatibility / recovered legacy identity; visible strings remain separately gated
client-src/ZTool/PictureDispConverter.cs	path	1	-	internal compatibility path/resource identity; not user-facing by itself
client-src/ZTool/Program.cs	content	2	c9398097cb4630c94b97a43137faea61a6ce0a776d334079684f1503ca07dbd7	source compatibility / recovered legacy identity; visible strings remain separately gated
client-src/ZTool/Program.cs	path	1	-	internal compatibility path/resource identity; not user-facing by itself
client-src/ZTool/RibbonMarkupCommands.cs	content	1	8a01477ea08abf75ce441282ed48aed322a93b541456ed4d3b0efb178a2ca8fc	source compatibility / recovered legacy identity; visible strings remain separately gated
client-src/ZTool/RibbonMarkupCommands.cs	path	1	-	internal compatibility path/resource identity; not user-facing by itself
client-src/ZTool/SR.cs	content	14	40ef0db64242b2164915edbd19807164299d1378c42ca6fe1fe0a62711896df5	source compatibility / recovered legacy identity; visible strings remain separately gated
client-src/ZTool/SR.cs	path	1	-	internal compatibility path/resource identity; not user-facing by itself
client-src/ZTool/SWList.cs	content	1	8a01477ea08abf75ce441282ed48aed322a93b541456ed4d3b0efb178a2ca8fc	source compatibility / recovered legacy identity; visible strings remain separately gated
client-src/ZTool/SWList.cs	path	1	-	internal compatibility path/resource identity; not user-facing by itself
client-src/ZTool/SearchBox.cs	content	2	018ef00f8d56825eae3e3dbddf931837e1b5837bccb2a73ed22a71cea07031e6	source compatibility / recovered legacy identity; visible strings remain separately gated
client-src/ZTool/SearchBox.cs	path	1	-	internal compatibility path/resource identity; not user-facing by itself
client-src/ZTool/SecurityCenter.cs	content	1	8a01477ea08abf75ce441282ed48aed322a93b541456ed4d3b0efb178a2ca8fc	source compatibility / recovered legacy identity; visible strings remain separately gated
client-src/ZTool/SecurityCenter.cs	path	1	-	internal compatibility path/resource identity; not user-facing by itself
client-src/ZTool/ShellIcon.cs	content	1	8a01477ea08abf75ce441282ed48aed322a93b541456ed4d3b0efb178a2ca8fc	source compatibility / recovered legacy identity; visible strings remain separately gated
client-src/ZTool/ShellIcon.cs	path	1	-	internal compatibility path/resource identity; not user-facing by itself
client-src/ZTool/ShortcutHelper.cs	content	1	8a01477ea08abf75ce441282ed48aed322a93b541456ed4d3b0efb178a2ca8fc	source compatibility / recovered legacy identity; visible strings remain separately gated
client-src/ZTool/ShortcutHelper.cs	path	1	-	internal compatibility path/resource identity; not user-facing by itself
client-src/ZTool/SolidWorksMacro.cs	content	1	8a01477ea08abf75ce441282ed48aed322a93b541456ed4d3b0efb178a2ca8fc	source compatibility / recovered legacy identity; visible strings remain separately gated
client-src/ZTool/SolidWorksMacro.cs	path	1	-	internal compatibility path/resource identity; not user-facing by itself
client-src/ZTool/SplitContainerEx.cs	content	1	8a01477ea08abf75ce441282ed48aed322a93b541456ed4d3b0efb178a2ca8fc	source compatibility / recovered legacy identity; visible strings remain separately gated
client-src/ZTool/SplitContainerEx.cs	path	1	-	internal compatibility path/resource identity; not user-facing by itself
client-src/ZTool/TCPClient.cs	content	2	b08a5caf325d4a0c194ea5ef906582eb0d68360f5c9aaf02a9a0f3419d707839	source compatibility / recovered legacy identity; visible strings remain separately gated
client-src/ZTool/TCPClient.cs	path	1	-	internal compatibility path/resource identity; not user-facing by itself
client-src/ZTool/TextBoxWaterMark.cs	content	1	8a01477ea08abf75ce441282ed48aed322a93b541456ed4d3b0efb178a2ca8fc	source compatibility / recovered legacy identity; visible strings remain separately gated
client-src/ZTool/TextBoxWaterMark.cs	path	1	-	internal compatibility path/resource identity; not user-facing by itself
client-src/ZTool/ThumbnailHelper.cs	content	1	8a01477ea08abf75ce441282ed48aed322a93b541456ed4d3b0efb178a2ca8fc	source compatibility / recovered legacy identity; visible strings remain separately gated
client-src/ZTool/ThumbnailHelper.cs	path	1	-	internal compatibility path/resource identity; not user-facing by itself
client-src/ZTool/ToolStripCheckBox.cs	content	1	8a01477ea08abf75ce441282ed48aed322a93b541456ed4d3b0efb178a2ca8fc	source compatibility / recovered legacy identity; visible strings remain separately gated
client-src/ZTool/ToolStripCheckBox.cs	path	1	-	internal compatibility path/resource identity; not user-facing by itself
client-src/ZTool/ToolStripCheckedListBox.cs	content	1	8a01477ea08abf75ce441282ed48aed322a93b541456ed4d3b0efb178a2ca8fc	source compatibility / recovered legacy identity; visible strings remain separately gated
client-src/ZTool/ToolStripCheckedListBox.cs	path	1	-	internal compatibility path/resource identity; not user-facing by itself
client-src/ZTool/Treenode.cs	content	1	8a01477ea08abf75ce441282ed48aed322a93b541456ed4d3b0efb178a2ca8fc	source compatibility / recovered legacy identity; visible strings remain separately gated
client-src/ZTool/Treenode.cs	path	1	-	internal compatibility path/resource identity; not user-facing by itself
client-src/ZTool/VTBinder.cs	content	6	d13732f0fd02f9d53a1a92ad883e099871bb58c658210b712367cacf96ca64c6	source compatibility / recovered legacy identity; visible strings remain separately gated
client-src/ZTool/VTBinder.cs	path	1	-	internal compatibility path/resource identity; not user-facing by itself
client-src/ZTool/Win32Helper.cs	content	1	8a01477ea08abf75ce441282ed48aed322a93b541456ed4d3b0efb178a2ca8fc	source compatibility / recovered legacy identity; visible strings remain separately gated
client-src/ZTool/Win32Helper.cs	path	1	-	internal compatibility path/resource identity; not user-facing by itself
client-src/ZTool/WindowWrapper.cs	content	1	8a01477ea08abf75ce441282ed48aed322a93b541456ed4d3b0efb178a2ca8fc	source compatibility / recovered legacy identity; visible strings remain separately gated
client-src/ZTool/WindowWrapper.cs	path	1	-	internal compatibility path/resource identity; not user-facing by itself
client-src/ZTool/bomsetting.cs	content	1	8a01477ea08abf75ce441282ed48aed322a93b541456ed4d3b0efb178a2ca8fc	source compatibility / recovered legacy identity; visible strings remain separately gated
client-src/ZTool/bomsetting.cs	path	1	-	internal compatibility path/resource identity; not user-facing by itself
client-src/ZTool/box.cs	content	1	8a01477ea08abf75ce441282ed48aed322a93b541456ed4d3b0efb178a2ca8fc	source compatibility / recovered legacy identity; visible strings remain separately gated
client-src/ZTool/box.cs	path	1	-	internal compatibility path/resource identity; not user-facing by itself
client-src/ZTool/boxset.cs	content	2	4143df17f2dd604adbf9eee011423a9e0dc13fdebdc440670cc0ed8fabca21ee	source compatibility / recovered legacy identity; visible strings remain separately gated
client-src/ZTool/boxset.cs	path	1	-	internal compatibility path/resource identity; not user-facing by itself
client-src/ZTool/code.cs	content	9	e5d13dfe28e0cdebc051db388c27d87714546d05160f14aff0af1740dde825e2	source compatibility / recovered legacy identity; visible strings remain separately gated
client-src/ZTool/code.cs	path	1	-	internal compatibility path/resource identity; not user-facing by itself
client-src/ZTool/columnnamemapping.cs	content	1	8a01477ea08abf75ce441282ed48aed322a93b541456ed4d3b0efb178a2ca8fc	source compatibility / recovered legacy identity; visible strings remain separately gated
client-src/ZTool/columnnamemapping.cs	path	1	-	internal compatibility path/resource identity; not user-facing by itself
client-src/ZTool/fillsetting.cs	content	1	8a01477ea08abf75ce441282ed48aed322a93b541456ed4d3b0efb178a2ca8fc	source compatibility / recovered legacy identity; visible strings remain separately gated
client-src/ZTool/fillsetting.cs	path	1	-	internal compatibility path/resource identity; not user-facing by itself
client-src/ZTool/frm_copyswfile.cs	content	3	dc7bf7cbbddce1871c615734b4203c6c1542fdba989c7f81d26391f7a66bf8d4	source compatibility / recovered legacy identity; visible strings remain separately gated
client-src/ZTool/frm_copyswfile.cs	path	1	-	internal compatibility path/resource identity; not user-facing by itself
client-src/ZTool/logopathlist.cs	content	2	a8887e2bf85e2c17515d898c433f017ce13e70d6b533a20a44711d77f337c569	source compatibility / recovered legacy identity; visible strings remain separately gated
client-src/ZTool/logopathlist.cs	path	1	-	internal compatibility path/resource identity; not user-facing by itself
client-src/ZTool/mynpoi.cs	content	1	8a01477ea08abf75ce441282ed48aed322a93b541456ed4d3b0efb178a2ca8fc	source compatibility / recovered legacy identity; visible strings remain separately gated
client-src/ZTool/mynpoi.cs	path	1	-	internal compatibility path/resource identity; not user-facing by itself
client-src/ZTool/toolbox.cs	content	11	a1f39f34d22346d60e90c0c417a881644f52bfd2fdcd8d635fd4750b458c2b4f	source compatibility / recovered legacy identity; visible strings remain separately gated
client-src/ZTool/toolbox.cs	path	1	-	internal compatibility path/resource identity; not user-facing by itself
client-src/build.ps1	content	5	ac99ccd603807c078b2f607fe40c2d08c94e9bd800a3d46d3dafcc175ee21c33	source compatibility / recovered legacy identity; visible strings remain separately gated
docs/DOC_AUDIT_2026-06-14_RU.md	content	12	3b2bb5ce3916d9d3cfc25e683f72b82e2249cff7719308c3a3099a27c06185fd	reviewed internal legacy reference; changes require brand-boundary review
docs/INDEX.md	content	3	527f6bdc40238a24e1486a5fb6e10d239a3c60d4bd94dcfdd4ea6b2eb3b34f97	reviewed internal legacy reference; changes require brand-boundary review
docs/PLAN_BOM_MODES_RU.md	content	6	8d16083a20477a23dc1ccad778ff0bfdbff1e6a54816ed8c6107f72002b5493f	reviewed internal legacy reference; changes require brand-boundary review
docs/architecture/BRAND_BOUNDARY_RU.md	content	12	10b6015d0de3ba9b7d035d5aa6f755541ae70601a4c30a84d9138c18039f563f	architecture contract describes legacy compatibility boundary
docs/archive/legacy-test-methods/МЕТОДИКА_ДАМПА_DLL.md	content	14	fed649547789a9e924c79290f3ea5a23bd56da383b097b10d9c723eecf1adc51	historical audit or test evidence; not production-facing release UI
docs/archive/legacy-test-methods/МЕТОДИКА_ПРОВЕРКИ.md	content	28	325fd877369bab1bca69796c06cb058aeb7d21d5bec13da2e019a11cf81f8a4b	historical audit or test evidence; not production-facing release UI
docs/archive/legacy-test-methods/МЕТОДИКА_ТЕСТА_DLL.md	content	22	20c27fdddd8d76b6823855bad918da99b7b39ee57ab9b73a58bb7cf2accac604	historical audit or test evidence; not production-facing release UI
docs/archive/legacy-test-methods/МЕТОДИКА_ТЕСТА_ПРИЛОЖЕНИЯ.md	content	41	675e370a5880b595a184b562491b8173f39f55124a5b38e20cf031dc7f278bf5	historical audit or test evidence; not production-facing release UI
docs/archive/legacy-test-methods/МЕТОДИКА_ТЕСТИРОВАНИЯ_BOM.md	content	26	cc83c3a09a4448b25211153e268317fd501c0dc7e417f6efe2a65cb2366ec8f1	historical audit or test evidence; not production-facing release UI
docs/audit/BINARY_PROVENANCE_RU.md	content	1	c15031eca565e1391772a00b80557dd1e782254aceea2f6c350236d924cf3524	historical audit or test evidence; not production-facing release UI
docs/audit/CLIENT_SRC_WARNING_BASELINE_RU.md	content	129	0fc16728dc0bd1c8f224784f34190e36a198e1cbedbb4243da2007cc6b7e8f18	historical audit or test evidence; not production-facing release UI
docs/audit/CODEBASE_AUDIT_2026-06-16_RU.md	content	23	bb755b40a354228489537511c526ddde4aa49b3e7b7bf187185247e6b62f4060	historical audit or test evidence; not production-facing release UI
docs/audit/DEEP_AUDIT_ADDENDUM_RU.md	content	1	a519964230d383f9c6e255faea803971b50e55cb2cf2d0c173cd1b1b3b997e59	historical audit or test evidence; not production-facing release UI
